ticker,name,market,sector,sub_industry,market_cap_usd_b,turnaround_flag,legacy_v0_1_universe_role,legacy_v0_1_action,legacy_v0_1_reason,v0_3_universe_role,v0_3_action,v0_3_reason,candidate_track,gate3_recovery_required,gate3_recovery_status,gate3_continuation_status,gate3_final_status,ra_drawdown_from_52w_high_pct,ra_pass,rb_rebound_from_6m_low_pct,rb_pass,rc_ma50,rc_ma200,rc_pass,rd_avg_volume_1m,rd_avg_volume_6m,rd_pass,ca_drawdown_from_52w_high_pct,ca_pass,cb_pass,cc_1m_return_pct,cc_pass,cd_avg_volume_1m,cd_avg_volume_3m,cd_pass,ce_gate2_full_pass,ce_pass,price_data_source,price_data_asof,as_of_date,gate3_missing_data_notes,compatibility_notes
NTAP,NetApp Inc.,US,Information Technology,Technology Hardware,23.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,0.0000,N,51.6736,Y,109.7896,110.3351,Y,2763657.14,2369824.60,Y,0.0000,N,N,31.6304,Y,2763657.14,2468246.03,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
EXE,Expand Energy Corporation,US,Energy,Oil Gas & Consumable Fuels,23.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-24.6155,Y,0.0000,N,100.6050,104.7376,N,2767176.19,3536642.06,N,-24.6155,N,N,-3.8006,N,2767176.19,3489606.35,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
TSN,Tyson Foods Inc.,US,Consumer Staples,Food Products,23.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,INSUFFICIENT_DATA,MANUAL_REVIEW,-3.9709,N,18.0826,Y,64.6176,59.3049,Y,2902752.38,2956584.92,N,-3.9709,Y,Y,3.7887,Y,2902752.38,2894112.70,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
DG,Dollar General Corporation,US,Consumer Staples,Consumer Staples Distribution,23.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-33.2245,Y,2.5961,N,116.2974,121.0762,N,3714257.14,3509079.37,Y,-33.2245,N,N,-11.0950,N,3714257.14,3441147.62,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
PPG,PPG Industries Inc.,US,Materials,Chemicals,23.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-14.1988,N,16.1795,Y,106.9138,107.5141,Y,1880376.19,2100175.40,N,-14.1988,Y,N,2.3391,N,1880376.19,2115171.43,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
RF,Regions Financial Corporation,US,Financials,Banks,23.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-9.2407,N,13.0382,N,27.1604,26.8658,Y,10253300.00,12683051.59,N,-9.2407,Y,Y,-0.6016,N,10253300.00,12452126.98,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
CHD,Church & Dwight Co. Inc.,US,Consumer Staples,Household Products,22.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-6.8877,N,20.1103,Y,94.8018,91.7005,Y,2072804.76,2258800.79,N,-6.8877,Y,Y,2.7358,N,2072804.76,2024311.11,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
KEY,KeyCorp,US,Financials,Banks,22.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-7.3675,N,20.1789,Y,21.0742,19.9183,Y,9709942.86,14775479.37,N,-7.3675,Y,Y,-1.8713,N,9709942.86,13590641.27,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
CPAY,Corpay Inc.,US,Financials,Financial Services,22.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-1.0607,N,23.9890,Y,315.1720,309.4744,Y,557409.52,612801.59,N,-1.0607,N,Y,12.7346,Y,557409.52,598006.35,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
VRSK,Verisk Analytics Inc.,US,Industrials,Professional Services,22.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-46.6281,Y,9.3471,N,178.8774,215.0941,N,2014747.62,1848019.84,Y,-46.6281,N,N,-1.9440,N,2014747.62,1952158.73,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
FIS,Fidelity National Information Services Inc.,US,Financials,Financial Services,22.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-48.9739,Y,0.5263,N,46.0440,58.6142,N,7003538.10,5167376.98,Y,-48.9739,N,N,-7.8509,N,7003538.10,6379703.17,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
NI,NiSource Inc.,US,Utilities,Multi-Utilities,22.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-2.1237,N,15.8653,Y,47.2406,44.1818,Y,5115885.71,4058694.44,Y,-2.1237,N,Y,-1.5554,N,5115885.71,4254723.81,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
CMS,CMS Energy Corporation,US,Utilities,Multi-Utilities,22.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-7.1554,N,7.3009,N,75.8586,73.5932,Y,2674457.14,2780969.84,N,-7.1554,Y,Y,-2.4063,N,2674457.14,2757926.98,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
L,Loews Corporation,US,Financials,Insurance,22.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-4.9996,N,5.4926,N,108.0868,104.2817,Y,849600.00,748180.16,Y,-4.9996,Y,Y,-3.7690,N,849600.00,713100.00,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
DRI,Darden Restaurants Inc.,US,Consumer Discretionary,Hotels Restaurants,22.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-8.7917,N,18.8149,Y,197.5330,196.0398,Y,968061.90,1440020.63,N,-8.7917,Y,Y,3.6386,Y,968061.90,1310119.05,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
PFG,Principal Financial Group Inc.,US,Financials,Insurance,22.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-0.1337,N,24.0157,Y,95.8306,88.5029,Y,1089966.67,1476973.81,N,-0.1337,N,Y,4.8426,Y,1089966.67,1452417.46,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
TROW,T. Rowe Price Group Inc.,US,Financials,Capital Markets,21.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-6.2948,N,21.2438,Y,96.9654,101.0797,N,2039976.19,2139125.40,N,-6.2948,Y,N,3.0979,Y,2039976.19,2299182.54,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
AKAM,Akamai Technologies Inc.,US,Information Technology,IT Services,21.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,INSUFFICIENT_DATA,MANUAL_REVIEW,-10.3699,N,72.9908,Y,117.4106,93.8057,Y,7202409.52,4675496.03,Y,-10.3699,Y,Y,50.5577,Y,7202409.52,5568488.89,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
MTD,Mettler-Toledo International Inc.,US,Health Care,Life Sciences Tools,21.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-27.3688,Y,6.6609,N,1225.3876,1326.7012,N,204547.62,157854.76,Y,-27.3688,N,N,-14.1884,N,204547.62,177771.43,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
SBAC,SBA Communications Corporation,US,Real Estate,Specialized REITs,21.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-16.3568,N,21.2231,Y,203.8942,197.3816,Y,813742.86,996284.13,N,-16.3568,N,Y,-6.8837,N,813742.86,1185017.46,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
WST,West Pharmaceutical Services Inc.,US,Health Care,Life Sciences Tools,21.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-4.0531,N,35.4016,Y,280.7222,265.3578,Y,799633.33,886700.00,N,-4.0531,Y,Y,3.4778,Y,799633.33,873901.59,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
FFIV,F5 Inc.,US,Information Technology,Communications Equipment,21.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-2.2292,N,64.3728,Y,322.3254,293.1606,Y,783685.71,923807.94,N,-2.2292,N,Y,30.3742,Y,783685.71,739869.84,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
VLTO,Veralto Corporation,US,Industrials,Machinery,21.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-23.0433,Y,0.0000,N,88.0604,97.7719,N,2224952.38,1967750.00,Y,-23.0433,N,N,-3.0866,N,2224952.38,1996814.29,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
PHM,PulteGroup Inc.,US,Consumer Discretionary,Household Durables,21.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-16.4562,N,8.1646,N,119.0926,125.3795,N,1824614.29,1864192.06,N,-16.4562,N,N,-7.1562,N,1824614.29,1881546.03,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
DGX,Quest Diagnostics Incorporated,US,Health Care,Health Care Providers,21.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-8.4564,N,11.8162,N,194.3356,188.1206,Y,813947.62,967679.37,N,-8.4564,Y,Y,-1.3426,N,813947.62,894187.30,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
LH,Labcorp Holdings Inc.,US,Health Care,Health Care Providers,20.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-11.2329,N,3.1391,N,262.9050,268.4345,N,716952.38,675045.24,Y,-11.2329,Y,N,-1.9664,N,716952.38,614595.24,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
ULTA,Ulta Beauty Inc.,US,Consumer Discretionary,Specialty Retail,20.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-28.2208,Y,5.7266,N,525.9226,567.2446,N,679871.43,703500.00,N,-28.2208,N,N,-5.9871,N,679871.43,750279.37,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
STE,STERIS plc,US,Health Care,Health Care Equipment,20.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-20.7631,Y,5.4595,N,218.2370,241.8722,N,838004.76,749553.97,Y,-20.7631,N,N,-4.1946,N,838004.76,802141.27,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
OMC,Omnicom Group Inc.,US,Communication Services,Media,20.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-12.7622,N,11.2680,N,75.6972,76.7646,N,4327023.81,5049365.08,N,-12.7622,Y,N,-1.5261,N,4327023.81,4564479.37,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
ALB,Albemarle Corporation,US,Materials,Chemicals,20.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-17.6932,N,53.1498,Y,184.0550,139.5347,Y,2093157.14,2617993.65,N,-17.6932,N,Y,-11.0560,N,2093157.14,2082288.89,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
LEN,Lennar Corporation,US,Consumer Discretionary,Household Durables,20.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-36.1236,Y,10.5225,N,89.3572,112.6213,N,2504704.76,3696912.70,N,-36.1236,N,N,-2.4558,N,2504704.76,2965912.70,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
EXPD,Expeditors International of Washington Inc.,US,Industrials,Air Freight & Logistics,20.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-2.1389,N,16.3365,Y,148.8182,141.0660,Y,1090214.29,1346430.95,N,-2.1389,N,Y,9.0547,Y,1090214.29,1159466.67,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
